hab_lbl,P. Zone Class,P. Mass Class,P. Composition Class,P. Atmosphere Class,P. Min Mass (EU),P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU),P. Teq Min (K),P. Teq Mean (K),P. Teq Max (K),P. Ts Min (K),P. Ts Mean (K),P. Ts Max (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Inclination (deg),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. [Fe/H],S. Age (Gyrs),S. Appar Mag,S. Mag from Planet,S. Size from Planet (deg),S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,P. Habitable
0,2,2,3,2,7.15,7.15,1.82,1.18,2.16,1.98,16.07219,20.34426,26.13733,510.1,539.6,576.1,553.3,582.7,619.2,8.5,-21.78,3.46,6.91,0.0608,0.12,0.06,86.8916666667,112.7,0.63,0.61,3867,0.074653,-0.04,4.1862139785,10,-30,5.3883,0.222,0.566,-1.94,-0.14,-0.08,0.34,0.32,0
0,2,4,3,2,2.47,2.47,1.36,0.98,1.33,1.35,49.15769,49.1577,49.15771,674.6,674.6,674.6,712.4,712.4,712.4,2.4,-22.09,2.59,2.65,0.029,0,0.03,86.8916666667,0,0.5,0.49,3722,0.041342,-0.16,4.1862139785,10.8,-31,9.0137,0.166,0.425,-2.05,-0.16,-0.73,0.31,0.31,0
0,2,2,3,2,6.26,6.26,1.76,1.15,2.02,1.89,4.743261,5.22552,5.770939,376,385,394.9,418.4,427.5,437.3,7.2,-20.21,3.34,13.74,0.089,0.05,0.09,86.8916666667,0,0.5,0.49,3722,0.041342,-0.16,4.1862139785,10.8,-28.5,2.9379,0.166,0.425,-1.59,-0.14,0.13,0.38,0.48,0
0,2,2,3,2,18.2179136691,8.2,1.64,1.88,3.07,2.24,279.953,279.953,279.9531,1042.1,1042.1,1042.1,1087.8,1087.8,1087.8,15.4,-24.39,3.11,1.21,0.0211,0,0.02,85.8,0,0.66,0.65,4255,0.124638,-0.28,4.1862139785,10.4,-32.9,16.499,0.285,0.711,-2.23,-0.6,-0.39,0.3,0.28,0
0,2,4,3,2,18.2179136691,2.51,1.29,1.18,1.51,1.4,64.37906,64.37907,64.37908,721.7,721.7,721.7,760.3,760.3,760.3,3,-22.27,2.45,3.65,0.044,0,0.04,87.8,0,0.66,0.65,4255,0.124638,-0.28,4.1862139785,10.4,-31.3,7.891,0.285,0.711,-2.13,-0.36,-0.72,0.31,0.31,0
0,2,2,3,2,6.45,6.45,1.77,1.16,2.05,1.91,295.6221,295.6221,295.6222,1056.4,1056.4,1056.4,1099,1099,1099,7.5,-24.63,3.37,5.77,0.0634,0,0.06,86.8916666667,0,1.02,1.09,5765,1.188271,0.19,6.3,6.6,-32.9,9.2141,0.819,1.93,-2.36,-0.14,-0.59,0.29,0.27,0
0,2,2,3,2,5.6,5.6,1.71,1.12,1.92,1.81,95.23772,95.23772,95.23775,795.9,795.9,795.9,837.8,837.8,837.8,6.3,-23.31,3.24,13.51,0.1117,0,0.11,86.8916666667,0,1.02,1.09,5765,1.188271,0.19,6.3,6.6,-31.7,5.226,0.819,1.93,-2.27,-0.15,-0.49,0.3,0.28,0
0,2,4,3,2,18.2179136691,5.02,1.7,1.02,1.73,1.72,1549.257,1549.258,1549.258,1598.4,1598.4,1598.4,1639.3,1639.3,1639.4,5.1,-26.35,3.24,0.96,0.0181,0,0.02,83.4,0,0.88,0.83,5367,0.51036,0,0.83,8.9,-34.7,24.4977,0.549,1.31,-2.4,-0.06,-0.9,0.28,0.27,0
0,2,2,3,2,6.9,6.9,1.8,1.17,2.12,1.96,45.86985,90.91412,207.0758,663,766.7,966.4,706,809.6,1009.4,8.1,-23.46,3.43,8.49,0.0776,0.36,0.07,86.8916666667,176,0.88,0.83,5367,0.51036,0,0.83,8.9,-31.7,6.1002,0.549,1.31,-2.24,-0.14,-0.39,0.31,0.27,0
0,2,2,3,2,7.85,7.85,1.87,1.21,2.25,2.05,25.29298,30.63806,37.47594,571.3,598.3,630.4,615,641.9,674,9.5,-22.27,3.55,15.3,0.1134,0.1,0.11,86.8916666667,0,0.83,0.78,5177,0.392095,-0.15,4.1862139785,7.2,-30.5,3.6839,0.486,1.167,-2.09,-0.14,-0.11,0.32,0.3,0
0,2,2,3,2,6.45,6.45,1.77,1.16,2.05,1.91,11.13457,16.67103,26.11644,465.4,510.5,575.9,508,553.1,618.5,7.5,-21.52,3.37,24.45,0.1551,0.21,0.15,86.8916666667,119,0.83,0.78,5177,0.392095,-0.15,4.1862139785,7.2,-29.8,2.7414,0.486,1.167,-1.97,-0.14,-0.11,0.34,0.34,0
0,2,4,3,2,2.82,2.82,1.41,1,1.41,1.41,25.38296,42.51031,76.80881,571.8,641.4,754.2,610.3,679.9,792.7,2.8,-22.06,2.69,18.33,0.127,0.27,0.12,86.8916666667,26,0.81,0.9,5490,0.660183,-0.38,14,4.3,-30.9,3.923,0.62,1.473,-2.15,-0.16,-0.66,0.31,0.31,0
0,2,4,3,2,3.53,3.53,1.5,1.04,1.56,1.53,3.189546,5.146079,8.858066,340.5,379.1,439.5,380,418.7,479.1,3.7,-19.89,2.86,88.9,0.364,0.25,0.35,86.8916666667,252,0.81,0.9,5490,0.660183,-0.38,14,4.3,-28.6,1.3609,0.62,1.473,-1.59,-0.15,-0.22,0.38,0.5,0
0,2,4,3,2,4.77,4.77,1.64,1.09,1.78,1.71,1.531608,2.662598,5.054893,283.4,320.2,382,324.5,361.2,423.1,5.2,-19.36,3.11,147.02,0.509,0.29,0.49,86.8916666667,268,0.81,0.9,5490,0.660183,-0.38,14,4.3,-27.8,0.9846,0.62,1.473,-1.25,-0.15,0.09,0.44,0.63,0
0,2,4,3,2,3.72,3.72,1.53,1.04,1.6,1.56,100.4558,147.6147,225.9877,806.6,881.3,987.8,846.4,921.1,1027.6,3.9,-23.57,2.9,5.64,0.0519,0.2,0.05,86.8916666667,0,0.59,0.79,5150,0.389583,-0.1280114286,4.1862139785,8.1,-32.2,8.2694,0.485,1.167,-2.27,-0.15,-0.72,0.3,0.29,0
0,2,2,3,2,5.95,5.95,1.74,1.14,1.98,1.85,34.74563,43.06717,54.04093,618.5,651.2,690.8,660.7,693.3,732.9,6.8,-22.49,3.3,14.03,0.0954,0.11,0.09,86.8916666667,0,0.59,0.79,5150,0.389583,-0.1280114286,4.1862139785,8.1,-30.8,4.432,0.485,1.167,-2.14,-0.15,-0.33,0.32,0.29,0
0,2,2,3,2,5.15,5.15,1.67,1.11,1.85,1.76,9.14646,13.44025,20.57608,443.1,484.1,542.6,484.5,525.5,584.1,5.7,-21.15,3.17,33.94,0.172,0.2,0.17,86.8916666667,0,0.59,0.79,5150,0.389583,-0.1280114286,4.1862139785,8.1,-29.6,2.4933,0.485,1.167,-1.92,-0.15,-0.2,0.34,0.36,0
0,2,4,3,2,3.82,3.82,1.54,1.05,1.61,1.58,71.82004,105.5359,161.568,741.7,810.4,908.3,781.6,850.3,948.2,4,-23.22,2.92,4.31,0.0475,0.2,0.05,86.8916666667,194,0.77,0.65,4977,0.233304,-0.31,1.2,7.2,-31.8,7.4596,0.379,0.917,-2.23,-0.15,-0.67,0.3,0.29,0
0,2,2,3,2,6.43,6.43,1.77,1.16,2.05,1.91,31.49368,35.44815,40.04559,603.5,621.2,640.9,646.1,663.8,683.5,7.4,-22.32,3.37,9.62,0.0812,0.06,0.08,86.8916666667,234,0.77,0.65,4977,0.233304,-0.31,1.2,7.2,-30.6,4.2812,0.379,0.917,-2.11,-0.14,-0.25,0.32,0.3,0
0,2,2,3,2,8.74,8.74,1.92,1.24,2.37,2.13,11.34943,13.02505,15.02267,467.6,483.5,501.6,511.8,527.7,545.8,10.8,-21.4,3.65,20.42,0.134,0.07,0.13,86.8916666667,17,0.77,0.65,4977,0.233304,-0.31,1.2,7.2,-29.5,2.5956,0.379,0.917,-1.91,-0.14,0.15,0.34,0.35,0
0,2,4,3,2,3.5,3.5,1.5,1.03,1.55,1.53,4.960214,6.634083,9.078231,380.2,407.1,442.2,419.7,446.6,481.7,3.6,-20.14,2.85,34.62,0.1886,0.15,0.19,86.8916666667,302,0.77,0.65,4977,0.233304,-0.31,1.2,7.2,-28.8,1.8606,0.379,0.917,-1.71,-0.15,-0.27,0.37,0.46,0
0,2,4,3,2,3.62,3.62,1.52,1.04,1.58,1.55,3.631432,3.778823,3.933847,351.7,355.2,358.8,391.4,394.9,398.5,3.8,-19.53,2.88,51.56,0.2485,0.02,0.25,86.8916666667,354,0.77,0.65,4977,0.233304,-0.31,1.2,7.2,-28.2,1.3964,0.379,0.917,-1.48,-0.15,-0.14,0.4,0.56,0
0,2,2,3,2,7.09,7.09,1.82,1.18,2.15,1.98,49.62152,50.79233,51.9985,676.2,680.1,684.1,719.3,723.2,727.2,8.4,-22.76,3.45,13.37,0.107,0.01,0.11,86.8916666667,54,0.92,0.78,5713,0.581482,-0.43,2,8.8,-31,3.8858,0.574,1.356,-2.2,-0.14,-0.27,0.31,0.28,0
0,2,4,3,2,3.5,3.5,1.5,1.03,1.55,1.53,1.512592,1.874856,2.35258,282.5,297.4,315.5,322,336.9,355,3.6,-18.75,2.85,58.43,0.26,0.11,0.26,86.8916666667,178,0.69,0.53,4715,0.125971,-0.33,5.61,7.7,-27.4,1.0992,0.282,0.689,-1.1,-0.15,-0.02,0.47,0.74,0
0,2,2,3,2,8.36,8.36,1.9,1.22,2.32,2.1,95.05126,127.1272,173.9637,795.5,851.8,925.3,839.4,895.8,969.2,10.2,-23.87,3.61,13.19,0.1116,0.15,0.11,86.8916666667,0,1.07,1.19,5940,1.565398,-0.1280114286,4.1862139785,7.5,-32,5.74,0.93,2.182,-2.31,-0.14,-0.34,0.3,0.26,0
0,2,2,3,2,9.03,9.03,1.93,1.25,2.41,2.16,197.8119,240.5362,295.4697,955.5,1001.4,1056.3,999.8,1045.8,1100.6,11.3,-24.6,3.68,8.13,0.0774,0.1,0.08,86.8916666667,0,0.94,1.14,5940,1.433771,-0.1280114286,4.1862139785,6.5,-32.7,7.8735,0.89,2.088,-2.36,-0.14,-0.41,0.29,0.26,0
0,2,2,2,2,18.2179136691,7.55,2.25,0.67,1.5,1.83,45.93164,53.53564,62.78501,663.2,688.3,717.1,704.2,729.3,758.1,5,-23.28,4.27,9.49,0.08,0.08,0.08,89.1,71,0.85,0.73,5170,0.341584,-0.23,4.1862139785,6.3,-31.1,4.8792,0.454,1.09,-2.17,0.6,-0.38,0.3,0.27,0
0,2,2,2,2,18.2179136691,12.59,2.44,0.87,2.11,2.27,142.5044,252.4029,491.3806,880.2,997.8,1199.5,924.5,1042,1243.7,10.9,-25.21,4.64,9.55,0.0901,0.3,0.09,88.4,72,1.07,1.18,6290,1.955494,-0.24,4,9,-32.8,7.3197,1.017,2.37,-2.37,0.42,-0.36,0.29,0.24,0
0,2,2,3,2,9.28,9.28,1.95,1.26,2.45,2.18,80.427,107.5678,147.1982,762.9,817,887.4,807.5,861.5,931.9,11.7,-23.74,3.7,12.08,0.1023,0.15,0.1,86.8916666667,0,0.98,1,5940,1.112991,-0.1280114286,4.1862139785,6.8,-31.8,5.2797,0.784,1.84,-2.29,-0.14,-0.26,0.3,0.26,0
0,2,2,3,2,5.28,5.28,1.68,1.11,1.87,1.77,86.50932,122.437,179.1152,777,842.3,932,818.6,883.8,973.6,5.9,-23.57,3.19,11.58,0.0933,0.18,0.09,86.8916666667,0,0.81,0.97,5940,1.048391,-0.1280114286,4.1862139785,5.7,-32,5.6474,0.761,1.785,-2.3,-0.15,-0.56,0.3,0.28,0
0,2,2,3,2,9.54,9.54,1.96,1.26,2.48,2.21,3.035982,6.874417,19.10249,336.3,397.3,532.6,380.9,441.9,577.3,12.1,-20.86,3.73,106.72,0.411,0.43,0.37,86.8916666667,0,0.81,0.97,5940,1.048391,-0.1280114286,4.1862139785,5.7,-28.9,1.3963,0.761,1.785,-1.66,-0.14,0.34,0.37,0.41,0
0,2,2,3,2,6.14,6.14,1.75,1.15,2,1.87,22.21726,45.72929,110.0386,553.1,643.6,825.1,595.5,686,867.5,7,-22.65,3.33,18.6,0.1316,0.38,0.12,86.8916666667,0,0.88,1.08,5150,0.732555,-0.1280114286,4.1862139785,6.6,-31,4.7343,0.665,1.6,-2.14,-0.14,-0.34,0.32,0.29,0
0,2,4,3,2,4.17,4.17,1.58,1.06,1.68,1.63,102.9394,102.9394,102.9395,811.5,811.5,811.5,851.9,851.9,851.9,4.4,-23.22,2.99,4.65,0.05,0,0.05,86.8916666667,0,0.77,0.72,4850,0.257349,0.05,8.6,8.4,-31.8,7.6797,0.4,0.973,-2.22,-0.15,-0.63,0.3,0.29,0
0,2,2,3,2,9,9,1.93,1.25,2.41,2.16,11.42567,14.16211,17.77069,468.4,493.1,523.1,512.7,537.4,567.4,11.2,-21.51,3.67,29.01,0.1648,0.11,0.16,86.8916666667,142.2,0.71,0.71,5392,0.382302,-0.62,10.32,8.6,-29.6,2.3101,0.475,1.131,-1.94,-0.14,0.15,0.34,0.34,0
0,2,2,3,2,5.75,5.75,1.72,1.13,1.95,1.83,72.01559,82.00907,93.80375,742.2,766,792.9,784.2,808.1,834.9,6.5,-23.17,3.27,6.49,0.063,0.07,0.06,86.8916666667,249,0.79,0.78,4931,0.324372,0.03,4.3,8.4,-31.5,6.6373,0.448,1.085,-2.21,-0.15,-0.45,0.31,0.28,0
0,2,2,3,2,9.19,9.19,1.94,1.25,2.43,2.17,18.62826,23.1339,29.09064,529.3,557.4,591.7,573.7,601.9,636.1,11.5,-22.06,3.69,16.82,0.1188,0.11,0.12,86.8916666667,270,0.79,0.78,4931,0.324372,0.03,4.3,8.4,-30.2,3.5309,0.448,1.085,-2.03,-0.14,0.05,0.33,0.3,0
0,2,2,3,2,7.57,7.57,1.85,1.2,2.21,2.02,24.1611,51.26298,129.0297,564.8,660.5,858.7,608.3,704,902.1,9.1,-22.9,3.51,9.37,0.08,0.4,0.07,86.8916666667,202,0.78,0.75,4962,0.301261,0.33,4.1862139785,8.4,-31.1,5.4198,0.431,1.043,-2.14,-0.14,-0.25,0.32,0.28,0
0,2,4,3,2,2,2,1.28,0.95,1.22,1.25,46.3732,91.394,206.4856,664.8,768,965.8,701.6,804.8,1002.5,1.9,-22.71,2.43,5.76,0.0576,0.36,0.05,86.8916666667,352.7,0.77,0.73,4935,0.283586,-0.1,4.1862139785,6.5,-31.7,7.2308,0.418,1.014,-2.21,-0.16,-0.88,0.3,0.3,0
0,2,4,3,2,1.53,1.53,1.18,0.92,1.09,1.14,46.16142,63.27396,89.11,664.1,714.9,782.8,699.5,750.4,818.2,1.4,-22.08,2.25,7.28,0.0674,0.16,0.07,86.8916666667,233.1,0.77,0.73,4935,0.283586,-0.1,4.1862139785,6.5,-31.3,5.8528,0.418,1.014,-2.18,-0.17,-0.91,0.3,0.31,0
0,2,4,3,2,2.71,2.71,1.4,0.99,1.39,1.39,20.61895,38.84552,82.33148,542.9,622.3,767.4,581.1,660.5,805.7,2.7,-21.96,2.65,10.86,0.088,0.33,0.08,86.8916666667,184.2,0.77,0.73,4935,0.283586,-0.1,4.1862139785,6.5,-30.8,4.6902,0.418,1.014,-2.1,-0.16,-0.67,0.31,0.32,0
0,2,4,3,2,3.47,3.47,1.5,1.03,1.55,1.52,8.672673,12.11387,17.4451,437.2,472.6,520.7,476.7,512.1,560.1,3.6,-20.79,2.85,25.2,0.1542,0.17,0.15,86.8916666667,163.9,0.77,0.73,4935,0.283586,-0.1,4.1862139785,6.5,-29.5,2.5622,0.418,1.014,-1.88,-0.15,-0.38,0.34,0.38,0
0,2,2,3,2,6.36,6.36,1.77,1.15,2.04,1.9,166.6687,227.1649,317.7979,915.4,984.3,1075.7,957.9,1026.8,1118.2,7.3,-24.35,3.36,3.93,0.047,0.16,0.05,86.8916666667,96,0.87,0.9,5113,0.495342,0.23,7,9,-32.7,10.3739,0.548,1.32,-2.3,-0.14,-0.57,0.3,0.27,0
0,2,4,3,2,18.2179136691,3.82,1.6,0.92,1.48,1.54,178.8694,178.8694,178.8694,931.7,931.7,931.7,971.1,971.1,971.1,3.5,-23.86,3.05,3.09,0.0385,0,0.04,85.1,0,0.79,0.78,4699,0.264771,0.11,4.1862139785,5.6,-32.4,10.7923,0.408,1,-2.25,0,-0.75,0.3,0.28,0
0,2,4,3,2,3.5,3.5,1.5,1.03,1.55,1.53,63.02404,63.02405,63.02406,717.8,717.8,717.8,757.3,757.3,757.3,3.6,-22.58,2.85,6.76,0.0648,0,0.06,86.8916666667,0,0.79,0.78,4699,0.264771,0.11,4.1862139785,5.6,-31.3,6.4,0.408,1,-2.16,-0.15,-0.63,0.31,0.3,0
0,2,4,3,2,3.5,3.5,1.5,1.03,1.55,1.53,691.3159,1506.447,3947.15,1306.4,1534.1,2019.4,1345.9,1573.6,2058.9,3.6,-26.14,2.85,1.84,0.0297,0.41,0.03,86.8916666667,0,1.05,1.08,5857,1.215506,0.065,5.9,13.7474471831,-34.8,21.2726,0.823,1.936,-2.43,-0.15,-1,0.28,0.28,0
0,2,2,2,2,11.8,11.83,2.53,0.73,1.85,2.16,22.12554,32.81836,50.82289,552.5,604.9,680.2,595.8,648.1,723.5,8.6,-23.03,4.81,9.13,0.098,0.2,0.1,88.4,300.9,0.78,0.72,5089,0.308493,-0.16,4.1862139785,10.2,-30.6,3.9788,0.433,1.044,-2.1,0.63,-0.04,0.31,0.27,0
0,2,2,3,2,18.2179136691,14.66,2.18,1.42,3.09,2.59,10.73361,10.73361,10.73361,461.1,461.1,461.1,508.1,508.1,508.1,20.8,-21.46,4.14,10.05,0.0769,0,0.08,88.8,0,0.61,0.55,3900,0.063474,-0.32,4.1862139785,12.2,-29.3,3.833,0.205,0.521,-1.81,-0.13,0.61,0.34,0.36,0
0,2,2,3,2,18.2179136691,7.59,1.85,1.2,2.22,2.03,3.243119,3.24312,3.243121,341.9,341.9,341.9,385.3,385.3,385.3,9.1,-19.8,3.52,24.64,0.1399,0,0.14,89.1,0,0.61,0.55,3900,0.063474,-0.32,4.1862139785,12.2,-28,2.1066,0.205,0.521,-1.41,-0.14,0.39,0.4,0.57,0
0,3,4,3,1,18.2179136691,11.1,1.53,3.1,4.74,2.69,1.335845,1.460192,1.599422,273.9,280,286.5,323,329.1,335.7,34.4,-18.52,2.91,44.57,0.2086,0.05,0.21,89.8,351,0.61,0.55,3900,0.063474,-0.32,4.1862139785,12.2,-27.1,1.4142,0.205,0.521,-0.98,-0.98,1.38,0.34,0.8,1
0,2,2,3,2,18.2179136691,21.07,2.37,1.58,3.75,2.98,16.59993,16.59993,16.59993,514.2,514.2,514.2,563.3,563.3,563.3,33.3,-22.12,4.51,10,0.0777,0,0.08,86.8916666667,0,0.63,0.6,4197,0.100219,-0.12,4.1862139785,14.9,-29.8,4.1161,0.256,0.641,-1.92,-0.12,0.81,0.32,0.31,0
0,2,2,3,2,18.2179136691,8.59,1.91,1.23,2.35,2.12,24.56894,24.56894,24.56894,567.2,567.2,567.2,611.3,611.3,611.3,10.6,-22.08,3.63,5.74,0.0532,0,0.05,87.3,0,0.61,0.57,3930,0.069536,-0.33,4.1862139785,14.9,-30.2,5.7122,0.214,0.544,-1.98,-0.14,-0.01,0.34,0.31,0
0,2,2,3,2,18.2179136691,17.1,2.26,1.48,3.35,2.75,10.39209,10.39209,10.3921,457.4,457.4,457.4,505.3,505.3,505.3,25.3,-21.51,4.3,10.93,0.0818,0,0.08,87,0,0.61,0.57,3930,0.069536,-0.33,4.1862139785,14.9,-29.3,3.7141,0.214,0.544,-1.8,-0.12,0.76,0.34,0.36,0
0,2,2,3,2,18.2179136691,26.93,2.5,1.72,4.31,3.28,26.88211,26.88211,26.88212,580.1,580.1,580.1,630.5,630.5,630.5,46.4,-22.76,4.75,30.94,0.1898,0,0.19,86.8916666667,0,0.97,0.96,5850,0.968402,-0.14,4.1862139785,12.7,-30.3,2.6957,0.735,1.729,-2.1,-0.11,0.9,0.3,0.28,0
0,2,2,3,2,18.2179136691,22.72,2.41,1.62,3.91,3.07,97.64405,97.64406,97.64407,800.9,800.9,800.9,850.3,850.3,850.3,36.9,-24.09,4.58,5.06,0.0532,0,0.05,86.7,0,0.78,0.74,4870,0.276356,-0.02,4.1862139785,14.6,-31.7,7.4179,0.414,1.007,-2.22,-0.12,0.37,0.31,0.25,0
0,2,2,3,2,18.2179136691,19.53,2.33,1.54,3.6,2.9,161.0259,161.0259,161.026,907.5,907.5,907.5,956.1,956.1,956.1,30.2,-24.56,4.43,8.28,0.0802,0,0.08,86.8916666667,0,1.01,1.01,5800,1.035725,0.03,4.1862139785,12.3,-32.3,6.7151,0.763,1.796,-2.32,-0.12,0.13,0.3,0.25,0
0,2,2,3,2,18.2179136691,8.24,1.89,1.22,2.31,2.09,12.87534,12.87535,12.87535,482.6,482.6,482.6,526.5,526.5,526.5,10.1,-21.35,3.59,39.91,0.2114,0,0.21,86.8916666667,0,0.8,0.78,5698,0.575399,-0.54,4.1862139785,12.9,-29.5,1.9664,0.572,1.351,-1.93,-0.14,0.11,0.34,0.36,0
0,2,2,3,2,18.2179136691,25.93,2.48,1.7,4.22,3.23,34.72425,34.72426,34.72426,618.4,618.4,618.4,668.7,668.7,668.7,44.1,-23.03,4.71,11.81,0.091,0,0.09,86.8916666667,0,0.72,0.68,5131,0.287552,-0.46,4.1862139785,14.7,-30.6,3.983,0.417,1.004,-2.11,-0.11,0.78,0.31,0.27,0
0,2,2,3,2,18.2179136691,10.72,2.02,1.3,2.63,2.3,44.41935,44.41935,44.41936,657.7,657.7,657.7,703,703,703,13.9,-22.85,3.84,7.62,0.0667,0,0.07,88,0,0.68,0.66,4742,0.197617,-0.33,4.1862139785,14.7,-30.9,5.2751,0.352,0.861,-2.12,-0.13,0.01,0.32,0.28,0
0,2,2,3,2,18.2179136691,16.14,2.23,1.46,3.25,2.69,9.612109,9.61211,9.612112,448.6,448.6,448.6,496.1,496.1,496.1,23.5,-21.39,4.24,17.97,0.119,0,0.12,86.8916666667,0,0.71,0.66,4320,0.136117,0.15,4.1862139785,13.5,-29.2,2.956,0.297,0.739,-1.8,-0.12,0.73,0.34,0.37,0
0,2,2,3,2,7.5,7.5,1.84,1.2,2.21,2.02,2.696779,6.600012,20.73903,326.5,390,543.7,369.9,433.4,587.1,9,-20.7,3.51,8.96,0.06,0.47,0.05,86.8916666667,0,0.41,0.39,3503,0.020972,0.09,4.1862139785,13.7474471831,-28.9,3.9655,0.118,0.307,-1.6,-0.14,0.17,0.38,0.43,0
0,2,4,3,3,18.2179136691,1.35,1.14,0.91,1.04,1.09,487.4937,487.4939,487.494,1197.1,1197.1,1197.1,1232,1232,1232,1.2,-24.21,2.17,2.51,0.0344,0,0.03,85.8,0,0.93,0.86,5430,0.576881,0.1,4.1862139785,13,-33.5,13.3531,0.582,1.385,-2.36,-0.17,-1.12,0.28,0.29,0
0,2,2,3,2,18.2179136691,4.31,1.59,1.07,1.7,1.65,16.15,16.15,16.15,510.7,510.7,510.7,551.3,551.3,551.3,4.6,-21.22,3.02,9.32,0.0731,0,0.07,88.3,0,0.64,0.6,4043,0.086299,-0.11,1,12.8,-29.8,4.3752,0.238,0.601,-1.91,-0.15,-0.32,0.34,0.35,0
0,2,2,3,2,18.2179136691,8.77,1.92,1.24,2.38,2.14,8.198086,8.198087,8.198089,431.1,431.1,431.1,475.3,475.3,475.3,10.9,-20.89,3.65,15.5,0.1026,0,0.1,89.1,0,0.64,0.6,4043,0.086299,-0.11,1,12.8,-29,3.1169,0.238,0.601,-1.75,-0.14,0.26,0.36,0.4,0
0,2,2,3,1,18.2179136691,444.96,2.5,28.48,71.19,13.34,809.9706,809.9708,809.9709,1359.1,1359.1,1359.1,1433.6,1433.6,1433.6,12671.4,-26.48,4.75,0.38,0.0088,0,0.01,86.8916666667,0,0.6,0.57,3830,0.062724,0.03,4.1862139785,15.6,-34,35.063,0.204,0.52,-2.23,-0.88,5.27,0.15,0.23,0
0,2,2,3,2,18.2179136691,19.17,2.32,1.53,3.56,2.87,17.58092,17.58092,17.58093,521.7,521.7,521.7,570.2,570.2,570.2,29.4,-22.14,4.41,2.26,0.0214,0,0.02,88.9,0,0.26,0.29,3214,0.008051,0.26,4.1862139785,16.1,-29.9,7.2265,0.074,0.194,-1.87,-0.12,0.7,0.33,0.31,0
0,2,4,3,2,18.2179136691,2.73,1.4,0.99,1.39,1.4,217.8905,217.8905,217.8905,978.8,978.8,978.8,1017.1,1017.1,1017.1,2.7,-23.78,2.66,2.4,0.032,0,0.03,86.1,0,0.76,0.72,4680,0.22312,0.04,4.1862139785,14.3,-32.6,12.0126,0.375,0.919,-2.26,-0.16,-0.87,0.29,0.29,0
0,2,2,3,2,18.2179136691,12.31,2.09,1.35,2.82,2.43,70.14229,70.1423,70.1423,737.3,737.3,737.3,783.3,783.3,783.3,16.6,-23.42,3.97,5.61,0.0564,0,0.06,87.8,0,0.76,0.72,4680,0.22312,0.04,4.1862139785,14.3,-31.4,6.8072,0.375,0.919,-2.17,-0.13,0,0.31,0.27,0
0,2,4,3,3,18.2179136691,2.22,1.32,0.97,1.28,1.3,545.9712,545.9713,545.9714,1231.5,1231.5,1231.5,1268.8,1268.8,1268.8,2.1,-24.66,2.51,1.42,0.023,0,0.02,87.8,0,0.8,0.74,4924,0.288819,-0.03,4.1862139785,11.8,-33.6,17.2106,0.422,1.025,-2.33,-0.16,-1.01,0.28,0.29,0
0,2,2,3,2,18.2179136691,4.51,1.61,1.08,1.74,1.67,213.1267,213.1267,213.1268,973.4,973.4,973.4,1014.2,1014.2,1014.2,4.9,-24.06,3.06,4.44,0.0511,0,0.05,87.3,0,0.9,0.85,5413,0.556519,-0.03,4.1862139785,12.5,-32.6,8.8734,0.572,1.362,-2.32,-0.15,-0.69,0.29,0.28,0
0,2,2,3,2,18.2179136691,12,1.55,3.22,4.99,2.78,465.7567,465.7567,465.7568,1183.5,1183.5,1183.5,1233.2,1233.2,1233.2,38.7,-24.83,2.95,4.02,0.0506,0,0.05,87.3,0,1.07,1.1,5757,1.192505,0.28,4.1862139785,11.4,-33.4,11.605,0.821,1.934,-2.38,-1,-0.17,0.28,0.28,0
0,2,2,2,2,18.2179136691,9.9,2.42,0.7,1.69,2.02,128.3235,128.3235,128.3235,857.5,857.5,857.5,899.8,899.8,899.8,6.9,-24.4,4.6,10.56,0.0964,0,0.1,88.6,0,1.07,1.1,5757,1.192505,0.28,4.1862139785,11.4,-32,6.0838,0.821,1.934,-2.3,0.63,-0.39,0.29,0.24,0
0,2,2,3,2,18.2179136691,13.84,2.15,1.39,2.99,2.54,43.71326,43.71327,43.71328,655.1,655.1,655.1,701.7,701.7,701.7,19.3,-22.96,4.09,6.69,0.0617,0,0.06,86.8916666667,0,0.7,0.64,4613,0.166412,-0.1280114286,4.1862139785,15,-30.9,5.53,0.325,0.799,-2.11,-0.13,0.19,0.32,0.28,0
0,2,2,3,2,18.2179136691,11.38,2.05,1.32,2.71,2.36,119.7229,119.7229,119.7229,842.7,842.7,842.7,888.3,888.3,888.3,15,-23.96,3.9,19.15,0.1382,0,0.14,86.8916666667,0,0.96,1.29,6256,2.286947,-0.1280114286,4.1862139785,12,-32,4.9756,1.102,2.569,-2.31,-0.13,-0.16,0.3,0.26,0
